@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
4851,'2019/02/13 20:52:30:904',8,-0.015748,-0.015748,-0.03937,-0.023622,-0.015748,0,0,0,-0.015748,-0.015748,0.015748,-0.015748,-0.007874,-0.023622,-0.023622,-0.007874,-0.110779,-0.206238,-0.455688,0.858826,-0.459961,-0.741699,0.524414,2.75,0.8125,0.625,0,0
4852,'2019/02/13 20:52:30:940',8,0,-0.007874,-0.047244,-0.007874,-0.007874,-0.015748,-0.023622,-0.023622,0,-0.007874,0.015748,-0.007874,-0.015748,-0.015748,-0.007874,0,-0.110718,-0.206909,-0.454834,0.85907,-0.458008,-0.734375,0.511719,1.875,1.6875,1.125,0,0
4853,'2019/02/13 20:52:30:997',8,-0.007874,0.007874,-0.070866,-0.023622,0,0.007874,0,0,-0.007874,0,0.03937,0,-0.031496,-0.007874,0,-0.007874,-0.110779,-0.207214,-0.454651,0.859131,-0.450684,-0.733887,0.516113,0.375,1.875,1.375,0,0
4854,'2019/02/13 20:52:31:024',8,-0.007874,-0.023622,-0.015748,-0.015748,-0.007874,-0.015748,-0.007874,-0.023622,0,0.007874,-0.023622,0.015748,0,0,0.007874,0,-0.110779,-0.207764,-0.454163,0.859192,-0.453613,-0.726563,0.501465,1.375,1.1875,0.9375,0,0
4855,'2019/02/13 20:52:31:053',8,0,0.007874,0.007874,0,0,0.015748,0.007874,0,-0.007874,-0.015748,-0.086614,-0.031496,-0.007874,0,-0.007874,-0.007874,-0.11084,-0.207581,-0.454224,0.859253,-0.458496,-0.722656,0.510742,-1.1875,-0.8125,-1,0,0
4856,'2019/02/13 20:52:31:091',8,-0.007874,-0.031496,-0.062992,-0.023622,0.007874,-0.007874,0,-0.007874,-0.007874,-0.015748,0.015748,-0.007874,0.007874,0,-0.015748,-0.007874,-0.110779,-0.207214,-0.454285,0.859314,-0.465332,-0.722168,0.507813,-1.125,-1.75,-2.25,0,0
4857,'2019/02/13 20:52:31:176',8,-0.007874,-0.015748,-0.023622,-0.015748,-0.007874,0,-0.007874,-0.015748,0,-0.007874,-0.015748,-0.007874,0,0,0,0.015748,-0.110352,-0.205811,-0.454224,0.859741,-0.460449,-0.72168,0.517578,-1,-3.5,-3.9375,0,0
4858,'2019/02/13 20:52:31:214',8,-0.015748,-0.007874,-0.023622,-0.015748,-0.007874,-0.007874,-0.015748,0,-0.015748,-0.023622,0.031496,0.007874,0,0,0.015748,0.007874,-0.109924,-0.203857,-0.454285,0.860229,-0.463867,-0.740723,0.520508,-0.3125,-4.25,-4.5,0,0
4859,'2019/02/13 20:52:31:333',8,-0.007874,-0.047244,-0.023622,-0.023622,0.015748,0,-0.007874,-0.015748,-0.007874,-0.023622,-0.007874,-0.007874,-0.007874,0,0.015748,-0.007874,-0.109314,-0.201294,-0.454468,0.86084,-0.450195,-0.757813,0.532227,-1.3125,-2.75,-2.375,0,0
4860,'2019/02/13 20:52:31:370',8,-0.007874,0.007874,-0.031496,-0.023622,-0.007874,-0.007874,0.007874,0.007874,0,-0.007874,0.015748,0,0.015748,0,-0.007874,-0.023622,-0.109314,-0.200317,-0.454773,0.86084,-0.448242,-0.758301,0.523438,-1.3125,-1.625,-0.625,0,0
4861,'2019/02/13 20:52:31:519',8,-0.015748,0,-0.047244,0.007874,-0.007874,-0.015748,0,-0.023622,-0.015748,-0.023622,0.023622,-0.015748,0,0.007874,-0.007874,-0.007874,-0.11145,-0.199585,-0.455017,0.860596,-0.449707,-0.746094,0.516113,-0.75,-1.5,3.5625,0,0
4862,'2019/02/13 20:52:38:868',9,-0.007874,0.007874,-0.007874,-0.015748,-0.007874,-0.015748,-0.007874,0.007874,0,0,0,0.015748,0.007874,0,-0.023622,-0.015748,0.164551,-0.205994,-0.633972,0.72699,-0.153809,-0.992676,0.049316,2.5,0.625,-3.5,0,1
4863,'2019/02/13 20:52:38:915',9,-0.007874,0.03937,0.007874,0.015748,-0.015748,-0.007874,0.047244,-0.007874,0,-0.023622,-0.007874,0.007874,-0.007874,-0.007874,-0.023622,-0.015748,0.164612,-0.206238,-0.63446,0.726501,-0.126465,-1.008301,0.030762,1.4375,0.25,-2.9375,0,1
4864,'2019/02/13 20:52:38:932',9,0,0.015748,-0.023622,-0.023622,-0.015748,-0.007874,0,0.015748,-0.007874,-0.023622,0.015748,0.023622,-0.007874,-0.007874,-0.031496,-0.015748,0.164307,-0.205505,-0.636658,0.724854,-0.04834,-1.040039,0.041504,-3.375,-3.4375,-0.4375,0,1
4865,'2019/02/13 20:52:38:968',9,-0.007874,-0.007874,0.007874,0.031496,0.007874,-0.007874,-0.03937,-0.023622,-0.015748,0,0.007874,-0.023622,-0.007874,0,0.031496,-0.007874,0.163513,-0.203613,-0.640015,0.722595,-0.012695,-1.058105,0.073242,-8.5625,-5.75,0.375,0,1
4866,'2019/02/13 20:52:38:987',9,-0.007874,-0.023622,0,0.015748,0,0,-0.007874,-0.007874,-0.007874,-0.031496,-0.031496,-0.062992,-0.015748,0,-0.023622,-0.015748,0.163025,-0.202515,-0.641357,0.721802,-0.017578,-1.047363,0.097656,-7.8125,-6.5,0.5625,0,1
4867,'2019/02/13 20:52:39:050',9,0,0.007874,0.023622,0.031496,0.015748,0.015748,-0.015748,-0.015748,-0.023622,-0.031496,-0.023622,-0.07874,-0.007874,0,-0.007874,-0.007874,0.161316,-0.200562,-0.643127,0.721191,-0.066895,-1.022461,0.119141,-5.4375,-7.375,1,0,1
4868,'2019/02/13 20:52:39:071',9,0.007874,-0.007874,-0.015748,-0.015748,0,0,-0.007874,-0.015748,0,0.031496,0.007874,-0.015748,0.007874,0,-0.023622,-0.007874,0.159668,-0.199036,-0.643127,0.721985,-0.085449,-1.020996,0.127441,0.125,-6,0.875,0,1
4869,'2019/02/13 20:52:39:087',9,-0.015748,0.007874,0,-0.03937,0.007874,0.007874,0.055118,0,-0.015748,-0.015748,0.015748,0.031496,0.023622,-0.015748,-0.03937,-0.007874,0.159119,-0.198364,-0.643005,0.722412,-0.085449,-1.021484,0.108887,1.5,-5.1875,0.5,0,1
4870,'2019/02/13 20:52:39:148',9,0,0.007874,0.007874,0.023622,-0.007874,-0.015748,0,0,0,0.007874,0,-0.007874,0,-0.015748,0,0.007874,0.158386,-0.197083,-0.643127,0.722839,-0.067871,-1.016113,0.100098,-0.3125,-3.875,-0.625,0,1
4871,'2019/02/13 20:52:39:178',9,-0.015748,0.007874,-0.007874,-0.015748,-0.015748,-0.015748,-0.03937,-0.031496,0.007874,-0.015748,0,0.015748,-0.007874,0,-0.015748,0.015748,0.158447,-0.195496,-0.643677,0.722778,-0.054688,-1.009277,0.095215,-0.875,-3,-1.375,0,1
4872,'2019/02/13 20:52:39:210',9,0.007874,0,0,0.015748,0,0.007874,0.015748,0,-0.007874,0.007874,-0.031496,-0.023622,-0.031496,-0.023622,-0.015748,0.007874,0.158569,-0.194763,-0.644165,0.722473,-0.048828,-1.017578,0.101074,-2.6875,-2.5,-2.1875,0,1
4873,'2019/02/13 20:52:39:230',9,-0.015748,0.007874,-0.023622,-0.015748,-0.031496,-0.007874,-0.007874,0,-0.007874,-0.007874,0.023622,0.047244,0.007874,0,-0.015748,-0.015748,0.159058,-0.193298,-0.644653,0.722351,-0.053223,-1.010254,0.107422,-0.4375,-1.875,-2.375,0,1
4874,'2019/02/13 20:52:39:304',9,0,-0.015748,-0.007874,-0.031496,-0.007874,-0.023622,-0.023622,0,-0.023622,0,-0.015748,-0.031496,0.007874,0,-0.070866,-0.031496,0.159302,-0.192383,-0.644897,0.72229,-0.068359,-1.019531,0.11084,-0.5,-1.3125,-1.4375,0,1
4875,'2019/02/13 20:52:39:387',9,0.007874,-0.023622,-0.023622,0.007874,-0.015748,-0.015748,-0.007874,-0.007874,-0.023622,0,-0.047244,-0.007874,-0.015748,-0.031496,-0.023622,-0.031496,0.159302,-0.192383,-0.644897,0.72229,-0.071777,-1.019043,0.104004,0.4375,-0.5,-0.8125,0,1
4876,'2019/02/13 20:52:39:420',9,-0.007874,0,-0.007874,-0.007874,0,-0.015748,-0.023622,-0.007874,-0.023622,0,-0.007874,0,0,-0.015748,-0.031496,-0.031496,0.159302,-0.192383,-0.644836,0.722351,-0.083984,-1.013184,0.104004,0.5625,-0.125,-0.0625,0,1
4877,'2019/02/13 20:52:39:509',9,0,-0.007874,0,0,0,0.007874,0,-0.015748,-0.007874,0,0.007874,0,-0.007874,-0.007874,-0.007874,-0.007874,0.160034,-0.194275,-0.643982,0.722412,-0.066406,-1.004395,0.083008,-0.5625,3.0625,0.375,0,1
4878,'2019/02/13 20:52:39:547',9,0.031496,-0.03937,-0.007874,0.007874,0,0.015748,-0.007874,0.007874,-0.015748,0,-0.015748,-0.023622,-0.007874,-0.015748,-0.015748,-0.007874,0.161499,-0.19574,-0.645325,0.72052,-0.062012,-1.003418,0.067383,-2.0625,2.5625,-0.8125,0,1
4879,'2019/02/13 20:52:39:745',9,0.047244,-0.015748,-0.007874,0.03937,0.007874,-0.007874,-0.047244,-0.007874,-0.007874,-0.015748,0,-0.023622,0,0,0.047244,-0.015748,0.162292,-0.195862,-0.646118,0.719604,-0.063965,-1.008301,0.067871,-1.1875,1.6875,-1.9375,0,1
4880,'2019/02/13 20:52:40:023',9,-0.015748,-0.015748,0,0.015748,0.007874,-0.023622,0,-0.031496,-0.007874,-0.015748,-0.03937,-0.031496,0,-0.023622,-0.031496,-0.023622,0.164795,-0.19397,-0.64801,0.717834,-0.07373,-1.03418,0.083008,-1,-0.125,-3.1875,0,1
4881,'2019/02/13 20:52:40:227',9,-0.015748,0.031496,0.007874,-0.015748,-0.007874,-0.015748,-0.062992,-0.031496,-0.007874,-0.03937,-0.031496,0,0.007874,0.015748,0.070866,0.007874,0.161865,-0.198181,-0.646179,0.718994,-0.074219,-1.008789,0.087402,1.8125,0.1875,3.5,0,1
4882,'2019/02/13 20:52:40:346',9,0,-0.007874,0.007874,0.007874,-0.007874,-0.023622,-0.070866,0.007874,-0.007874,-0.007874,-0.047244,-0.062992,-0.023622,0,0.094488,0.007874,0.161011,-0.199463,-0.645386,0.719604,-0.08252,-0.995117,0.086914,0.3125,0,1.625,0,1
4883,'2019/02/13 20:52:40:469',9,-0.015748,-0.023622,-0.015748,-0.031496,-0.007874,-0.007874,0.007874,0,0,0.007874,0,0,-0.023622,-0.015748,-0.031496,0,0.161133,-0.198486,-0.644226,0.720825,-0.09082,-1.015625,0.101074,1.4375,-0.0625,-0.75,0,1
4884,'2019/02/13 20:52:40:653',9,-0.007874,-0.023622,-0.023622,-0.047244,0.007874,0,0.03937,0,-0.023622,-0.031496,-0.015748,-0.031496,-0.007874,-0.015748,-0.007874,-0.007874,0.161133,-0.198486,-0.644165,0.720886,-0.091309,-1.017578,0.102051,-0.1875,0.6875,0.125,0,1
4885,'2019/02/13 20:52:40:743',9,0,-0.031496,-0.015748,0.007874,-0.007874,0.007874,0.031496,0.007874,0.015748,0.007874,-0.023622,-0.055118,-0.015748,-0.03937,0,0,0.160767,-0.200134,-0.643921,0.720703,-0.092773,-1.008301,0.097168,-0.75,1.25,0.9375,0,1
4886,'2019/02/13 20:52:40:859',9,-0.015748,0.007874,-0.031496,-0.03937,-0.015748,-0.015748,-0.007874,-0.023622,-0.007874,-0.007874,0.023622,0.015748,0.015748,-0.007874,0,0,0.160645,-0.201538,-0.644348,0.720032,-0.083496,-1.015137,0.093262,-0.8125,1.1875,0.25,0,1
4887,'2019/02/13 20:52:40:898',9,0.015748,0.031496,0,0.03937,-0.015748,-0.007874,0,-0.015748,-0.007874,-0.007874,-0.023622,-0.062992,-0.03937,-0.015748,0,0,0.160767,-0.201904,-0.644287,0.71991,-0.083984,-1.01123,0.088379,0,1.0625,0.375,0,1
4888,'2019/02/13 20:52:40:941',9,-0.007874,-0.031496,0.007874,0.015748,-0.007874,0,0.070866,0.007874,-0.007874,0.007874,-0.023622,-0.023622,-0.007874,-0.023622,-0.102362,-0.023622,0.160767,-0.201843,-0.644226,0.719971,-0.085938,-1.008301,0.089355,-0.3125,0.1875,0.1875,0,1
4889,'2019/02/13 20:52:40:979',9,-0.007874,-0.047244,-0.015748,0,0.007874,-0.015748,0.007874,0,0.007874,0.015748,-0.015748,-0.007874,0.007874,0,0,-0.007874,0.160767,-0.201843,-0.644226,0.719971,-0.086914,-1.016113,0.091797,-0.5625,-0.0625,-0.4375,0,1
4890,'2019/02/13 20:52:41:015',9,-0.031496,0.023622,-0.03937,-0.070866,-0.007874,-0.015748,-0.015748,-0.015748,0.007874,0.007874,0.03937,0.03937,0.023622,0.007874,0.023622,0,0.160645,-0.201904,-0.644409,0.719849,-0.07959,-1.014648,0.09668,-1.0625,-0.1875,0.75,0,1
4891,'2019/02/13 20:52:41:044',9,0,0.007874,0.007874,-0.007874,-0.007874,-0.023622,-0.031496,-0.015748,-0.015748,-0.007874,-0.015748,-0.015748,-0.015748,-0.023622,-0.055118,-0.023622,0.160645,-0.201843,-0.644409,0.719849,-0.083984,-1.01709,0.097168,-1,-0.4375,0.5625,0,1
4892,'2019/02/13 20:52:41:082',9,0,0,-0.007874,-0.031496,0,-0.015748,-0.007874,-0.015748,-0.007874,0,-0.031496,-0.015748,0,0,-0.055118,-0.015748,0.160645,-0.201843,-0.644409,0.719849,-0.083496,-1.01123,0.089355,-0.5,0,0.0625,0,1
4893,'2019/02/13 20:52:41:120',9,-0.015748,0.007874,-0.007874,0.015748,-0.015748,-0.007874,0,0.007874,-0.007874,0.023622,-0.03937,-0.031496,-0.007874,-0.007874,0.007874,-0.007874,0.160706,-0.201843,-0.644409,0.719849,-0.080566,-1.012695,0.088867,-0.625,-0.125,-0.125,0,1
4894,'2019/02/13 20:52:41:143',9,-0.023622,0,0.03937,0,0,-0.007874,-0.023622,-0.023622,0,-0.015748,-0.015748,-0.023622,-0.015748,-0.007874,-0.023622,-0.023622,0.160706,-0.201843,-0.644409,0.719849,-0.087891,-1.009766,0.084961,-0.75,-0.0625,-0.25,0,1
4895,'2019/02/13 20:52:41:161',9,-0.007874,-0.015748,-0.015748,-0.031496,-0.007874,-0.023622,0.015748,-0.015748,0.007874,-0.031496,0.007874,0.047244,-0.015748,0,-0.007874,-0.015748,0.160645,-0.201904,-0.644409,0.719849,-0.088379,-1.009277,0.088867,-0.625,-0.5625,0.0625,0,1
4896,'2019/02/13 20:52:41:179',9,0.023622,0.007874,0.023622,0.023622,0.007874,-0.007874,0,0,-0.007874,-0.047244,-0.007874,-0.015748,-0.031496,-0.023622,0,-0.007874,0.160645,-0.201904,-0.644409,0.719849,-0.082031,-1.012207,0.085449,-0.875,-0.5625,0.1875,0,1
4897,'2019/02/13 20:52:41:215',9,-0.007874,-0.023622,-0.015748,-0.03937,0.007874,0.007874,-0.007874,-0.007874,-0.015748,0.015748,-0.031496,-0.031496,0,-0.015748,-0.03937,-0.015748,0.160645,-0.201843,-0.644409,0.719849,-0.080566,-1.01709,0.088379,-1,-0.5,0,0,1
4898,'2019/02/13 20:52:41:256',9,-0.007874,-0.047244,-0.031496,0,-0.023622,-0.007874,-0.047244,-0.031496,0,-0.007874,0.031496,0.055118,0.015748,0.007874,-0.007874,-0.007874,0.160706,-0.201843,-0.644409,0.719788,-0.082031,-1.011719,0.084961,-1,-0.5,0.4375,0,1
4899,'2019/02/13 20:52:41:291',9,-0.015748,-0.007874,0.015748,0.055118,0.007874,-0.007874,-0.015748,-0.047244,0.023622,-0.007874,-0.007874,-0.015748,0,-0.007874,-0.03937,0.007874,0.1604,-0.201904,-0.644714,0.719604,-0.084961,-1.016602,0.088379,-1,-0.75,0.0625,0,1
4900,'2019/02/13 20:52:41:315',9,0.015748,0.007874,0.007874,0.047244,0,0,0,0,0,0.055118,-0.015748,-0.015748,0.007874,-0.007874,0.007874,0.007874,0.1604,-0.201904,-0.644714,0.719604,-0.088867,-1.015625,0.090332,-0.5,-0.4375,-0.1875,0,1
4901,'2019/02/13 20:52:41:343',9,0.007874,0,-0.031496,-0.03937,-0.031496,-0.031496,-0.007874,-0.007874,-0.015748,-0.031496,-0.023622,0.015748,0.007874,-0.007874,-0.015748,-0.007874,0.160339,-0.201904,-0.644897,0.719482,-0.083496,-1.021484,0.085938,-1.0625,-0.625,0.1875,0,1
4902,'2019/02/13 20:52:41:412',9,0.031496,0,-0.023622,-0.03937,-0.015748,-0.015748,-0.047244,0.015748,-0.023622,0.015748,-0.015748,-0.047244,-0.007874,0,0.062992,-0.023622,0.160339,-0.201904,-0.644897,0.719482,-0.083984,-1.015137,0.086426,-0.5625,-0.6875,0.0625,0,1
4903,'2019/02/13 20:52:41:420',9,-0.015748,0.015748,-0.007874,-0.031496,0,-0.015748,-0.055118,-0.007874,-0.015748,0.031496,-0.023622,-0.015748,-0.023622,0,0.03937,-0.015748,0.160339,-0.201904,-0.644897,0.719482,-0.087402,-1.01123,0.088867,-0.5625,-0.3125,-0.125,0,1
4904,'2019/02/13 20:52:41:457',9,-0.007874,0.023622,-0.015748,0.007874,-0.007874,-0.015748,-0.007874,-0.031496,0,0.015748,0,0.015748,0,0.007874,-0.023622,0.007874,0.160278,-0.201904,-0.644897,0.719482,-0.085938,-1.02002,0.079102,-0.4375,-0.0625,-0.3125,0,1
4905,'2019/02/13 20:52:41:535',9,-0.031496,0.015748,0.007874,0.015748,-0.031496,0,0.062992,-0.015748,0,0.015748,0.023622,0.062992,0.007874,0,-0.03937,-0.007874,0.160095,-0.201965,-0.645142,0.719299,-0.086426,-1.015625,0.07959,-1.25,-0.4375,0.5625,0,1
4906,'2019/02/13 20:52:41:575',9,0.007874,0,0.023622,0.015748,0,0,0.015748,0,-0.015748,0,-0.007874,0.007874,0.015748,-0.015748,-0.03937,-0.023622,0.15979,-0.202087,-0.645447,0.719055,-0.081055,-1.016113,0.085449,-1.125,-0.375,1,0,1
4907,'2019/02/13 20:52:41:616',9,0,-0.007874,0.007874,0.031496,0.015748,0,0.023622,0.023622,0,-0.007874,-0.015748,-0.070866,-0.007874,-0.015748,-0.023622,-0.023622,0.159607,-0.202209,-0.645569,0.718933,-0.088379,-1.015625,0.086914,-0.6875,-0.3125,0.6875,0,1
4908,'2019/02/13 20:52:41:655',9,-0.023622,-0.015748,0,0.015748,-0.007874,-0.015748,-0.007874,-0.031496,0.007874,-0.055118,0.007874,0.007874,-0.015748,-0.007874,-0.007874,0,0.159607,-0.202209,-0.645569,0.718933,-0.091797,-1.011719,0.084961,-0.8125,-0.75,0.25,0,1
4909,'2019/02/13 20:52:41:691',9,0,0.015748,-0.023622,0,-0.015748,-0.007874,0,-0.007874,0,-0.015748,-0.062992,-0.070866,-0.007874,-0.023622,-0.007874,-0.015748,0.159546,-0.202148,-0.645752,0.718811,-0.084473,-1.013672,0.080566,-0.4375,-0.375,-0.1875,0,1
4910,'2019/02/13 20:52:41:727',9,-0.03937,-0.023622,-0.007874,-0.007874,0.007874,-0.031496,-0.055118,-0.023622,0.007874,-0.007874,0.007874,-0.023622,0,-0.015748,-0.023622,-0.015748,0.159546,-0.202148,-0.645752,0.71875,-0.091797,-1.018066,0.07959,-0.875,-0.125,-0.125,0,1
4911,'2019/02/13 20:52:41:764',9,0,0.03937,-0.007874,-0.023622,0.007874,-0.015748,-0.015748,-0.007874,-0.007874,0.007874,-0.023622,-0.03937,-0.015748,-0.015748,0,-0.015748,0.159363,-0.202393,-0.646118,0.718445,-0.087891,-1.023926,0.081543,-1.375,0.25,0.6875,0,1
4912,'2019/02/13 20:52:41:779',9,-0.03937,-0.031496,-0.015748,-0.015748,0.007874,-0.023622,-0.055118,-0.015748,0.055118,0.023622,0,0,-0.015748,0,0.055118,0.023622,0.159058,-0.202881,-0.646423,0.71814,-0.087891,-1.020508,0.083008,-1.5625,0.5625,1.1875,0,1
4913,'2019/02/13 20:52:41:856',9,-0.007874,0.031496,0,0,-0.007874,0,-0.062992,-0.015748,-0.015748,0.015748,-0.007874,-0.007874,0.007874,-0.007874,0,0,0.158875,-0.203186,-0.646545,0.717957,-0.087402,-1.018555,0.082031,-1.6875,0.625,1.25,0,1
4914,'2019/02/13 20:52:41:871',9,0,0.023622,-0.023622,-0.023622,0.007874,0.007874,-0.007874,-0.007874,-0.007874,-0.023622,-0.015748,-0.007874,-0.007874,0.015748,0.007874,0,0.15863,-0.203735,-0.646729,0.717651,-0.09375,-1.017578,0.084961,-1.1875,0.8125,1.25,0,1
4915,'2019/02/13 20:52:41:891',9,0.023622,0,0.007874,0.007874,0,-0.007874,0.023622,-0.007874,-0.023622,-0.007874,-0.03937,-0.023622,-0.015748,-0.015748,-0.031496,-0.023622,0.158386,-0.204285,-0.646729,0.71759,-0.089355,-1.013184,0.085938,-1,0.3125,0.9375,0,1
4916,'2019/02/13 20:52:41:968',9,-0.015748,-0.023622,-0.055118,-0.086614,-0.031496,-0.007874,-0.007874,0,-0.015748,-0.015748,0,-0.03937,-0.007874,-0.023622,-0.03937,-0.023622,0.158386,-0.204285,-0.646729,0.71759,-0.095215,-1.010742,0.082031,-0.6875,0.3125,0.75,0,1
4917,'2019/02/13 20:52:42:006',9,0.03937,-0.007874,-0.031496,-0.031496,-0.015748,-0.03937,-0.007874,0.007874,-0.023622,0,0.007874,0.023622,0.007874,-0.015748,-0.031496,-0.023622,0.158386,-0.204285,-0.646729,0.71759,-0.089844,-1.003906,0.083984,-0.6875,0.625,0.75,0,1
4918,'2019/02/13 20:52:42:013',9,-0.023622,0,-0.023622,-0.031496,-0.031496,0.015748,0.015748,-0.023622,-0.015748,0.007874,-0.007874,-0.015748,0.007874,-0.023622,-0.03937,-0.007874,0.158447,-0.204285,-0.646729,0.71759,-0.086914,-1.004883,0.078125,-0.25,0.75,0,0,1
4919,'2019/02/13 20:52:42:052',9,0.015748,-0.031496,0,0,0,0.015748,0.03937,0.015748,-0.023622,-0.062992,-0.007874,-0.007874,0,0.007874,0,-0.007874,0.158447,-0.204285,-0.646729,0.71759,-0.092773,-1.005859,0.074707,-0.5,0.625,-0.4375,0,1
4920,'2019/02/13 20:52:42:124',9,0.007874,0.023622,0.007874,0.023622,0,0,0.023622,0.007874,-0.023622,-0.03937,-0.023622,-0.015748,-0.015748,-0.023622,-0.015748,-0.023622,0.158447,-0.204285,-0.646729,0.717529,-0.095215,-1.009277,0.075195,-0.6875,0.5625,-0.8125,0,1
4921,'2019/02/13 20:52:42:174',9,0,-0.055118,0,0.015748,-0.007874,-0.015748,-0.007874,0.007874,-0.023622,0.023622,-0.007874,0,-0.015748,-0.015748,-0.023622,-0.023622,0.158569,-0.204102,-0.646851,0.717468,-0.093262,-1.011719,0.083008,0.0625,-0.4375,-1.375,0,1
4922,'2019/02/13 20:52:42:246',9,-0.015748,0.007874,-0.023622,-0.047244,-0.015748,-0.031496,-0.023622,-0.007874,-0.007874,0,0,0.015748,-0.007874,-0.007874,-0.03937,-0.023622,0.158997,-0.203674,-0.646851,0.717529,-0.092285,-1.018555,0.087402,-0.375,0.4375,-0.75,0,1
4923,'2019/02/13 20:52:42:329',9,-0.007874,-0.007874,-0.015748,0.007874,-0.007874,0,-0.015748,-0.015748,-0.007874,0,-0.015748,-0.023622,0,-0.007874,0.03937,0,0.158997,-0.203735,-0.646851,0.717529,-0.09375,-1.018066,0.079102,-0.5,0.4375,-0.4375,0,1
4924,'2019/02/13 20:52:42:412',9,0.031496,-0.007874,0,-0.015748,-0.023622,-0.031496,-0.007874,0.007874,-0.015748,0,-0.023622,-0.007874,-0.015748,-0.015748,-0.015748,0.007874,0.158997,-0.203735,-0.646851,0.717529,-0.09375,-1.016602,0.078125,-0.875,0.8125,-0.375,0,1
4925,'2019/02/13 20:52:42:486',9,-0.007874,-0.023622,-0.015748,0.015748,0,-0.015748,-0.023622,-0.015748,-0.015748,0.015748,-0.023622,-0.015748,-0.015748,-0.023622,-0.007874,0,0.158936,-0.203796,-0.646851,0.717529,-0.091309,-1.01709,0.07666,-0.3125,0.375,0.4375,0,1
4926,'2019/02/13 20:52:42:560',9,0.007874,-0.023622,-0.031496,-0.055118,-0.023622,-0.007874,-0.023622,-0.007874,-0.023622,0.007874,0.007874,0.03937,0.015748,-0.015748,-0.023622,-0.023622,0.158936,-0.203796,-0.646851,0.717468,-0.091797,-1.012207,0.085938,-0.875,0.25,0.125,0,1
4927,'2019/02/13 20:52:42:608',9,-0.015748,0.023622,-0.023622,0,-0.007874,0.015748,0.062992,0.007874,-0.015748,-0.007874,0,-0.015748,-0.015748,-0.015748,-0.03937,-0.007874,0.158936,-0.203796,-0.646851,0.717468,-0.088867,-1.008789,0.079102,-0.5625,0.25,-0.3125,0,1
4928,'2019/02/13 20:52:42:679',9,-0.007874,0.031496,0.007874,0.031496,-0.015748,-0.007874,-0.031496,-0.007874,-0.015748,-0.015748,-0.007874,-0.031496,-0.023622,0.007874,0.07874,0,0.158936,-0.203796,-0.646851,0.717468,-0.093262,-1.015625,0.077148,-0.5625,0.25,-0.625,0,1
4929,'2019/02/13 20:52:42:727',9,0,-0.007874,-0.023622,0,-0.031496,-0.015748,-0.07874,-0.015748,-0.023622,-0.015748,-0.031496,-0.031496,-0.007874,0,0.055118,-0.007874,0.158875,-0.203857,-0.646851,0.717468,-0.088867,-1.022461,0.084961,0.25,-0.5625,-0.3125,0,1
4930,'2019/02/13 20:52:42:803',9,-0.015748,-0.015748,-0.023622,-0.03937,-0.015748,-0.007874,-0.047244,-0.015748,-0.015748,-0.007874,0.015748,0.062992,-0.007874,0.007874,0.031496,-0.015748,0.158875,-0.203857,-0.646912,0.717468,-0.09375,-1.020508,0.079102,0,-0.5625,-0.375,0,1
4931,'2019/02/13 20:52:42:883',9,-0.007874,-0.007874,0,-0.031496,-0.031496,-0.015748,0.023622,0,-0.007874,-0.023622,-0.007874,-0.007874,-0.007874,-0.023622,-0.03937,-0.023622,0.158875,-0.203857,-0.646851,0.717468,-0.090332,-1.023926,0.08252,-0.4375,0.1875,0.25,0,1
4932,'2019/02/13 20:52:42:958',9,0.007874,0,-0.007874,-0.007874,0,-0.023622,-0.023622,0.007874,0,0.007874,-0.023622,-0.007874,-0.031496,-0.015748,-0.015748,-0.015748,0.158875,-0.203857,-0.646851,0.717468,-0.089355,-1.018066,0.079102,-0.3125,0.1875,0.3125,0,1
4933,'2019/02/13 20:52:42:970',9,-0.007874,-0.015748,-0.047244,-0.03937,-0.007874,-0.015748,-0.015748,-0.007874,0.015748,-0.015748,0.007874,-0.031496,-0.015748,-0.007874,-0.031496,0.007874,0.158875,-0.203918,-0.646973,0.717346,-0.090332,-1.015137,0.08252,-1.0625,0.375,0.1875,0,1
4934,'2019/02/13 20:52:43:079',9,-0.007874,-0.031496,0,0,-0.023622,0.007874,0.007874,-0.023622,0.007874,-0.007874,-0.007874,-0.007874,-0.023622,-0.015748,0.007874,0.015748,0.157593,-0.205811,-0.647766,0.716431,-0.098633,-1.023438,0.071777,-3,0.9375,3.875,0,1
